"state","place","TotalPop","Male","Female","White","NonHispanic","USCitizen","Commute_DriveAlone","Family_Married","EnrolledSchool_Over3Yrs","Education_Bachelors","Eduction_GraduateProf","Household_English","PovertyLvl_2andOver","NonVeteran","Employed","NotLaborForce","House_OwnerOccupied","House_Built80to99","HealthIns_Covered"
"Florida","Princeton CDP",40338,0.516807972631266,0.483192027368734,0.381625266498091,0.168104516832763,0.802022906440577,0.348753036838713,0.130001487431206,0.312757201646091,0.0974019534929843,0.062298577024146,0.0557042986761862,0.704943229708959,0.652486489166543,0.49000942039764,0.177252218751549,0.184714165303188,0.0583568843274332,0.498041548911696
"Florida","Richmond West CDP",35145,0.531569213259354,0.468430786740646,0.176867264191208,0.238412291933419,0.884080239009816,0.393171148100726,0.170294494238156,0.244472897994025,0.170863565229762,0.0864703371745625,0.0381562099871959,0.73393085787452,NA,0.506074832835396,0.296002276283966,0.255512875231185,0.2257220088206,0.54036136007967
"Florida","Ruskin CDP",29388,0.467469715530148,0.532530284469852,0.347590853409555,0.787498298625289,0.956274669933306,NA,0.172791615625425,0.208350347080441,0.111235878589901,0.0421940928270042,0.237716074588267,0.664488907036886,0.715972505784674,0.509085340955492,0.282121954539268,0.291955900367497,0.0704028855315095,0.521199128896148
"Florida","Seminole city",20338,0.464303274658275,0.535696725341725,0.729963614908054,0.873684728095191,0.958747172780018,0.356033041597011,0.177795260104238,0.137771658963517,0.157586783361196,0.104287540564461,0.444635657390107,0.729717769692202,0.830809322450585,0.494247221949061,0.418969416855148,0.320582161471138,0.147064608122726,0.541990362867539
"Florida","Silver Springs Shores CDP",26992,0.557572614107884,0.442427385892116,0.521080320094843,0.779860699466509,0.96921310017783,0.325726141078838,0.190686129223474,0.213100177830468,0.108513633669235,0.0253408417308832,0.295791345583877,0.590063722584469,0.721843509187908,0.426089211618257,0.330949911084766,0.273858921161826,0.122406639004149,0.484736218138708
"Florida","South Bradenton CDP",30283,0.478981606842123,0.521018393157877,0.532278836310801,0.68622659577981,0.853184955255424,0.365947891556319,0.161377670640293,0.171383284350956,0.0700392959746392,0.0311726050919658,0.282567777300796,0.574612819073408,0.764587392266288,0.478783475877555,0.323349734174289,0.218901694019747,0.201862431066935,0.331506125548988
"Florida","South Miami Heights CDP",35193,0.480919501037138,0.519080498962862,0.093768647174154,0.242406160315972,0.800699002642571,0.38803171085159,0.152530332736624,0.229250134970022,0.107237234677351,0.0486176228227204,0.0562327735629244,0.651947830534481,NA,0.52075696871537,0.269428579547069,0.207058221805473,0.110306026766687,0.464950416275964
"Florida","Sunny Isles Beach city",29293,0.53200423309323,0.46799576690677,NA,0.56098726658246,0.731983750384051,0.286314136483119,0.22957703205544,0.191957122862117,0.248694227289796,0.16140374833578,0.12443245826648,0.700098999761035,0.813231830130065,0.47205817089407,0.371761171610965,0.206260881439252,0.146314819240091,0.531799406001434
"Florida","Tavares city",21386,0.405919760591041,0.594080239408959,NA,0.871504722715795,0.977321612269709,NA,0.207425418498083,NA,0.0735995511082016,0.0489572617600299,NA,0.607780791171795,0.758299822313663,0.320723838024876,0.518329748433555,0.316141400916487,0.155241746937249,0.353969886841859
"Florida","The Crossings CDP",20690,0.452537457709038,0.547462542290962,NA,0.250942484291928,0.906089898501692,0.33093281778637,0.164378927017883,0.243692605123248,0.205993233446109,0.120251329144514,0.094538424359594,0.711599806669889,NA,0.49357177380377,0.356162397293378,0.265248912518125,NA,0.511503141614306
"Florida","Three Lakes CDP",21633,0.522165210557944,0.477834789442056,0.245597004576342,0.374520408634956,0.841630841769519,0.427171451023899,0.157814450145611,0.277631396477604,0.186659270558868,0.0602320528821708,0.0273193731798641,0.801275828595202,NA,0.556695788841122,0.170110479360237,0.181620672121296,NA,0.587713215920122
"Florida","West Little River CDP",32108,0.57272330883269,0.42727669116731,0.126977700261617,0.401457580665255,0.806901706739753,0.283636476890495,0.103245297122213,0.167715211162327,0.0697645446617665,0.0334496075744363,0.12775632241186,0.497134670487106,NA,0.408870063535567,0.380746231468793,0.207113491964619,0.0326709854241933,0.452379469291142
"Florida","West Pensacola CDP",20880,0.456896551724138,0.543103448275862,0.340756704980843,0.868055555555556,0.907758620689655,0.383716475095785,0.130172413793103,NA,0.104166666666667,0.0447318007662835,0.379406130268199,0.363218390804598,0.717337164750958,0.469636015325671,0.308716475095785,0.195545977011494,0.0556034482758621,0.538745210727969
"Florida","World Golf Village CDP",27705,0.481790290561271,0.518209709438729,0.685363652770258,0.822017686338206,0.955134452264934,0.301642302833424,0.23876556578235,0.295758888287313,0.230391626060278,0.095903266558383,0.289117487818083,0.690164230283342,0.668002165674066,0.468904529868255,0.296083739397221,0.2938819707634,NA,0.532394874571377
"Florida","Wright CDP",25652,0.478520193357243,0.521479806642757,0.537891782317168,0.875487291439264,0.883673787618899,0.434975830344613,0.206260720411664,NA,0.146694214876033,0.0673631685638547,0.317947918290971,0.634297520661157,0.599680336815843,0.50869327927647,0.189848744737252,0.23050834242944,0.172306252923749,0.448892873849992
"Florida","Zephyrhills city",19001,0.481185200778906,0.518814799221094,0.761012578285353,0.842271459396874,0.988632177253829,NA,0.15193937161202,0.156149676332825,0.0737855902320931,0.0341560970475238,0.35366559654755,0.602547234356086,0.725593389821588,0.394926582811431,0.409873164570286,0.273354033998211,0.0893110888900584,0.40429451081522
